org	Gene	PILength	Isoforms	exonsCount	geneName
9606	4306	984	9	16	NR3C2 nuclear receptor subfamily 3 group C member 2
9606	200916	121	2	5	RPL22L1 ribosomal protein L22 like 1
9606	4311	750	11	35	MME membrane metalloendopeptidase
9606	4312	403	2	12	MMP1 matrix metallopeptidase 1
9606	4313	584	5	18	MMP2 matrix metallopeptidase 2
9606	4317	444	7	17	MMP8 matrix metallopeptidase 8
9606	200931	224	2	12	SLC51A solute carrier family 51 subunit alpha
9606	4327	426	5	15	MMP19 matrix metallopeptidase 19
9606	4329	522	3	19	ALDH6A1 aldehyde dehydrogenase 6 family member A1
9606	4331	267	6	15	MNAT1 MNAT1 component of CDK activating kinase
9606	200942	371	4	8	KLHDC8B kelch domain containing 8B
9606	4335	523	6	14	MNT MAX network transcriptional repressor
9606	4336	81	4	8	MOBP myelin associated oligodendrocyte basic protein
9606	4337	549	8	18	MOCS1 molybdenum cofactor synthesis 1
9606	4338	88	2	14	MOCS2 molybdenum cofactor synthesis 2
9606	4340	224	10	12	MOG myelin oligodendrocyte glycoprotein
9606	4343	947	13	36	MOV10 Mov10 RISC complex RNA helicase
9606	4345	262	10	17	CD200 CD200 molecule
9606	153642	377	2	11	ARSK arylsulfatase family member K
9606	4351	419	7	14	MPI mannose phosphate isomerase
9606	4354	313	9	19	MPP1 MAGUK p55 scaffold protein 1
9606	4355	541	15	34	MPP2 MAGUK p55 scaffold protein 2
9606	4356	585	13	36	MPP3 MAGUK p55 scaffold protein 3
9606	4357	297	7	11	MPST mercaptopyruvate sulfurtransferase
9606	4358	176	3	12	MPV17 mitochondrial inner membrane protein MPV17
9606	4359	240	3	9	MPZ myelin protein zero
9606	4361	708	9	29	MRE11 MRE11 homolog, double strand break repair nuclease
9606	4363	1537	25	35	ABCC1 ATP binding cassette subfamily C member 1
9606	23059	459	8	24	CLUAP1 clusterin associated protein 1
9606	284723	259	3	6	SLC25A34 solute carrier family 25 member 34
9606	734	505	4	12	OSGIN2 oxidative stress induced growth inhibitor family member 2
9606	4430	1156	14	40	MYO1B myosin IB
9606	4435	193	8	11	CITED1 Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1
9606	4436	868	5	23	MSH2 mutS homolog 2
9606	4439	834	4	29	MSH5 mutS homolog 5
9606	4440	362	15	27	MSI1 musashi RNA binding protein 1
9606	55238	462	13	20	SLC38A7 solute carrier family 38 member 7
9606	23062	603	3	22	GGA2 golgi associated, gamma adaptin ear containing, ARF binding protein 2
9606	5604	367	4	12	MAP2K1 mitogen-activated protein kinase kinase 1
9606	55359	422	6	15	STYK1 serine/threonine/tyrosine kinase 1
9606	4477	77	2	5	MSMB microseminoprotein beta
9606	4478	578	6	20	MSN moesin
9606	4481	388	5	14	MSR1 macrophage scavenger receptor 1
9606	4482	169	9	15	MSRA methionine sulfoxide reductase A
9606	266629	412	6	21	SEC14L3 SEC14 like lipid binding 3
9606	4486	1324	29	28	MST1R macrophage stimulating 1 receptor
9606	4488	134	2	4	MSX2 msh homeobox 2
9606	4493	127	2	4	MT1E metallothionein 1E
9606	4494	44	2	5	MT1F metallothionein 1F
9606	4495	61	2	4	MT1G metallothionein 1G
9606	653121	340	2	6	ZBTB8A zinc finger and BTB domain containing 8A
9606	4507	280	7	15	MTAP methylthioadenosine phosphorylase
9606	84167	625	6	12	C19orf44 chromosome 19 open reading frame 44
9606	164592	592	6	10	CCDC116 coiled-coil domain containing 116
9606	55366	927	2	18	LGR4 leucine rich repeat containing G protein-coupled receptor 4
9606	4520	753	5	20	MTF1 metal regulatory transcription factor 1
9606	4521	179	10	13	NUDT1 nudix hydrolase 1
9606	4522	935	2	29	MTHFD1 methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1
9606	4524	606	12	22	MTHFR methylenetetrahydrofolate reductase
9606	126382	139	2	7	NR2C2AP nuclear receptor 2C2 associated protein
9606	4528	727	22	31	MTIF2 mitochondrial translational initiation factor 2
9606	266675	473	6	17	BEST4 bestrophin 4
9606	201140	311	2	7	DHRS7C dehydrogenase/reductase 7C
9606	27429	436	4	12	HTRA2 HtrA serine peptidase 2
9606	4534	618	15	26	MTM1 myotubularin 1
9606	84168	368	6	24	ANTXR1 ANTXR cell adhesion molecule 1
9606	4542	1094	6	37	MYO1F myosin IF
9606	4543	265	2	4	MTNR1A melatonin receptor 1A
9606	4544	362	3	6	MTNR1B melatonin receptor 1B
9606	65061	384	12	29	CDK15 cyclin dependent kinase 15
9606	4547	894	3	21	MTTP microsomal triglyceride transfer protein
9606	4548	1202	13	51	MTR 5-methyltetrahydrofolate-homocysteine methyltransferase
9606	201158	203	2	7	TVP23C trans-golgi network vesicle protein 23 homolog C
9606	168391	443	9	26	GALNTL5 polypeptide N-acetylgalactosaminyltransferase like 5
9606	4552	698	12	31	MTRR 5-methyltetrahydrofolate-homocysteine methyltransferase reductase
9606	759	148	7	13	CA1 carbonic anhydrase 1
9606	201164	256	2	4	PLD6 phospholipase D family member 6
9606	135644	240	4	11	TRIM40 tripartite motif containing 40
9606	762	336	10	20	CA4 carbonic anhydrase 4
9606	4580	435	2	10	MTX1 metaxin 1
9606	4582	241	21	30	MUC1 mucin 1, cell surface associated
9606	121268	183	5	12	RHEBL1 RHEB like 1
9606	4591	952	45	47	TRIM37 tripartite motif containing 37
9606	4593	879	9	25	MUSK muscle associated receptor tyrosine kinase
9606	4595	429	34	38	MUTYH mutY DNA glycosylase
9606	4597	434	5	21	MVD mevalonate diphosphate decarboxylase
9606	4598	496	7	19	MVK mevalonate kinase
9606	4599	662	27	30	MX1 MX dynamin like GTPase 1
9606	4600	670	11	21	MX2 MX dynamin like GTPase 2
9606	4601	182	3	10	MXI1 MAX interactor 1, dimerization protein
9606	4602	555	9	20	MYB MYB proto-oncogene, transcription factor
9606	4603	691	10	23	MYBL1 MYB proto-oncogene like 1
9606	4604	1173	27	39	MYBPC1 myosin binding protein C1
9606	4605	676	2	14	MYBL2 MYB proto-oncogene like 2
9606	4608	518	2	13	MYBPH myosin binding protein H
9606	4609	453	2	5	MYC MYC proto-oncogene, bHLH transcription factor
9606	4613	464	5	8	MYCN MYCN proto-oncogene, bHLH transcription factor
9606	4615	296	9	14	MYD88 MYD88 innate immune signal transduction adaptor
9606	4628	2006	13	51	MYH10 myosin heavy chain 10
9606	4629	1972	5	45	MYH11 myosin heavy chain 11
9606	93649	907	5	19	MYOCD myocardin
9606	4632	150	2	9	MYL1 myosin light chain 1
9606	201243	404	2	6	SPEM2 SPEM family member 2
9606	4636	178	18	22	MYL5 myosin light chain 5
9606	4637	151	2	8	MYL6 myosin light chain 6
9606	4638	1914	24	50	MYLK myosin light chain kinase
9606	4640	1043	4	33	MYO1A myosin IA
9606	4641	1028	10	42	MYO1C myosin IC
9606	4642	918	5	28	MYO1D myosin ID
9606	4644	1825	12	52	MYO5A myosin VA
9606	201254	58	5	10	CENPX centromere protein X
9606	201255	444	2	18	LRRC45 leucine rich repeat containing 45
9606	4648	1103	12	60	MYO7B myosin VIIB
9606	4649	2566	50	51	MYO9A myosin IXA
9606	4650	2052	9	48	MYO9B myosin IXB
9606	4651	2035	5	44	MYO10 myosin X
9606	201266	278	35	25	SLC39A11 solute carrier family 39 member 11
9606	4659	974	5	30	PPP1R12A protein phosphatase 1 regulatory subunit 12A
9606	4664	487	48	20	NAB1 NGFI-A binding protein 1
9606	4665	461	2	7	NAB2 NGFI-A binding protein 2
9606	4666	215	7	15	NACA nascent polypeptide associated complex subunit alpha
9606	168507	2920	2	60	PKD1L1 polycystin 1 like 1, transient receptor potential channel interacting
9606	4669	762	5	12	NAGLU N-acetyl-alpha-glucosaminidase
9606	4670	730	13	27	HNRNPM heterogeneous nuclear ribonucleoprotein M
9606	4671	1241	3	21	NAIP NLR family apoptosis inhibitory protein
9606	4673	328	9	20	NAP1L1 nucleosome assembly protein 1 like 1
9606	4676	386	14	24	NAP1L4 nucleosome assembly protein 1 like 4
9606	4677	547	2	15	NARS1 asparaginyl-tRNA synthetase 1
9606	4678	790	8	19	NASP nuclear autoantigenic sperm protein
9606	4680	324	2	7	CEACAM6 CEA cell adhesion molecule 6
9606	4681	181	8	12	NBL1 NBL1, DAN family BMP antagonist
9606	4682	292	7	20	NUBP1 NUBP iron-sulfur cluster assembly factor 1, cytosolic
9606	4683	672	7	30	NBN nibrin
9606	201292	350	15	16	TRIM65 tripartite motif containing 65
9606	4685	849	17	32	NCAM2 neural cell adhesion molecule 2
9606	4688	526	11	27	NCF2 neutrophil cytosolic factor 2
9606	4689	348	4	15	NCF4 neutrophil cytosolic factor 4
9606	4690	377	7	11	NCK1 NCK adaptor protein 1
9606	201299	166	10	12	RDM1 RAD52 motif containing 1
9606	4695	76	2	4	NDUFA2 NADH:ubiquinone oxidoreductase subunit A2
9606	201305	399	9	20	SPNS3 SPNS lysolipid transporter 3, sphingosine-1-phosphate (putative)
9606	4698	101	7	13	NDUFA5 NADH:ubiquinone oxidoreductase subunit A5
9606	4702	128	2	5	NDUFA8 NADH:ubiquinone oxidoreductase subunit A8
9606	4705	317	5	14	NDUFA10 NADH:ubiquinone oxidoreductase subunit A10
9606	4706	187	2	7	NDUFAB1 NADH:ubiquinone oxidoreductase subunit AB1
9606	4710	120	2	4	NDUFB4 NADH:ubiquinone oxidoreductase subunit B4
9606	4711	135	3	7	NDUFB5 NADH:ubiquinone oxidoreductase subunit B5
9606	4712	97	3	4	NDUFB6 NADH:ubiquinone oxidoreductase subunit B6
9606	4714	155	3	9	NDUFB8 NADH:ubiquinone oxidoreductase subunit B8
9606	4715	136	4	8	NDUFB9 NADH:ubiquinone oxidoreductase subunit B9
9606	4718	96	3	6	NDUFC2 NADH:ubiquinone oxidoreductase subunit C2
9606	4719	616	5	24	NDUFS1 NADH:ubiquinone oxidoreductase core subunit S1
9606	4720	457	9	23	NDUFS2 NADH:ubiquinone oxidoreductase core subunit S2
9606	4723	455	2	11	NDUFV1 NADH:ubiquinone oxidoreductase core subunit V1
9606	4724	120	2	6	NDUFS4 NADH:ubiquinone oxidoreductase subunit S4
9606	23007	1021	20	37	PLCH1 phospholipase C eta 1
9606	4731	494	4	7	NDUFV3 NADH:ubiquinone oxidoreductase subunit V3
9606	4734	1247	9	45	NEDD4 NEDD4 E3 ubiquitin protein ligase
9606	4735	361	45	38	SEPTIN2 septin 2
9606	4741	540	2	5	NEFM neurofilament medium chain
9606	55024	652	3	19	BANK1 B cell scaffold protein with ankyrin repeats 1
9606	4744	924	2	6	NEFH neurofilament heavy chain
9606	4745	763	4	23	NELL1 neural EGFL like 1
9606	4750	1125	24	47	NEK1 NIMA related kinase 1
9606	4751	388	3	10	NEK2 NIMA related kinase 2
9606	4753	816	6	29	NELL2 neural EGFL like 2
9606	4756	1412	30	37	NEO1 neogenin 1
9606	4763	2818	3	61	NF1 neurofibromin 1
9606	54715	623	52	43	RBFOX1 RNA binding fox-1 homolog 1
9606	4771	590	11	25	NF2 NF2, moesin-ezrin-radixin like (MERLIN) tumor suppressor
9606	4772	825	12	19	NFATC1 nuclear factor of activated T cells 1
9606	4773	706	12	17	NFATC2 nuclear factor of activated T cells 2
9606	4774	501	4	15	NFIA nuclear factor I A
9606	399473	362	6	12	SPRED3 sprouty related EVH1 domain containing 3
9606	4776	964	9	19	NFATC4 nuclear factor of activated T cells 4
9606	148252	232	4	6	DIRAS1 DIRAS family GTPase 1
9606	4778	272	6	8	NFE2 nuclear factor, erythroid 2
9606	4779	742	8	8	NFE2L1 NFE2 like bZIP transcription factor 1
9606	4782	499	8	16	NFIC nuclear factor I C
9606	4784	502	14	21	NFIX nuclear factor I X
9606	148254	627	4	8	ZNF555 zinc finger protein 555
9606	4790	969	12	35	NFKB1 nuclear factor kappa B subunit 1
9606	4791	899	6	29	NFKB2 nuclear factor kappa B subunit 2
9606	4793	270	6	13	NFKBIB NFKB inhibitor beta
9606	799	474	3	17	CALCR calcitonin receptor
9606	4796	1042	4	31	TONSL tonsoku like, DNA repair protein
9606	4798	1299	2	29	NFRKB nuclear factor related to kappaB binding protein
9606	4799	1120	6	29	NFX1 nuclear transcription factor, X-box binding 1
9606	4800	318	2	10	NFYA nuclear transcription factor Y subunit alpha
9606	4801	208	7	13	NFYB nuclear transcription factor Y subunit beta
9606	4802	458	36	47	NFYC nuclear transcription factor Y subunit gamma
9606	388555	153	2	5	IGFL3 IGF like family member 3
9606	4809	128	3	8	SNU13 small nuclear ribonucleoprotein 13
9606	4810	1630	6	14	NHS NHS actin remodeling regulator
9606	4814	102	2	7	NINJ1 ninjurin 1
9606	4815	106	4	8	NINJ2 ninjurin 2
9606	4817	260	9	14	NIT1 nitrilase 1
9606	4818	116	4	7	NKG7 natural killer cell granule protein 7
9606	4820	1463	13	43	NKTR natural killer cell triggering receptor
9606	4821	273	4	6	NKX2-2 NK2 homeobox 2
9606	4826	81	3	5	NNAT neuronatin
9606	168667	575	4	21	BMPER BMP binding endothelial regulator
9606	4828	121	3	5	NMB neuromedin B
9606	4829	242	3	6	NMBR neuromedin B receptor
9606	4830	152	2	8	NME1 NME/NM23 nucleoside diphosphate kinase 1
9606	4831	152	5	9	NME2 NME/NM23 nucleoside diphosphate kinase 2
9606	4832	165	4	12	NME3 NME/NM23 nucleoside diphosphate kinase 3
9606	4833	117	7	13	NME4 NME/NM23 nucleoside diphosphate kinase 4
9606	4835	231	4	11	NQO2 N-ribosyldihydronicotinamide:quinone reductase 2
9606	4838	214	3	6	NODAL nodal growth differentiation factor
9606	4839	808	5	21	NOP2 NOP2 nucleolar protein
9606	4841	471	4	14	NONO non-POU domain containing octamer binding
9606	4842	1434	4	35	NOS1 nitric oxide synthase 1
9606	4846	596	4	32	NOS3 nitric oxide synthase 3
9606	201456	440	10	19	FBXO15 F-box protein 15
9606	4849	753	21	30	CNOT3 CCR4-NOT transcription complex subunit 3
9606	4850	647	16	16	CNOT4 CCR4-NOT transcription complex subunit 4
9606	4851	2314	2	36	NOTCH1 notch receptor 1
9606	4853	1235	2	35	NOTCH2 notch receptor 2
9606	4854	2269	2	34	NOTCH3 notch receptor 3
9606	4857	506	13	15	NOVA1 NOVA alternative splicing regulator 1
9606	4858	383	2	8	NOVA2 NOVA alternative splicing regulator 2
9606	4861	591	13	27	NPAS1 neuronal PAS domain protein 1
9606	4862	824	20	35	NPAS2 neuronal PAS domain protein 2
9606	4863	1427	3	21	NPAT nuclear protein, coactivator of histone transcription
9606	4864	1286	10	30	NPC1 NPC intracellular cholesterol transporter 1
9606	4867	614	11	28	NPHP1 nephrocystin 1
9606	267012	82	6	18	DAOA D-amino acid oxidase activator
9606	4869	265	7	16	NPM1 nucleophosmin 1
9606	4881	1035	3	23	NPR1 natriuretic peptide receptor 1
9606	4882	1047	4	26	NPR2 natriuretic peptide receptor 2
9606	4883	301	6	12	NPR3 natriuretic peptide receptor 3
9606	4889	445	9	10	NPY5R neuropeptide Y receptor Y5
9606	4891	597	14	29	SLC11A2 solute carrier family 11 member 2
9606	4892	1695	11	43	NRAP nebulin related anchoring protein
9606	201501	619	18	25	ZBTB7C zinc finger and BTB domain containing 7C
9606	153733	414	7	16	CCDC112 coiled-coil domain containing 112
9606	4897	1131	102	63	NRCAM neuronal cell adhesion molecule
9606	4898	1151	3	35	NRDC nardilysin convertase
9606	4901	237	7	13	NRL neural retina leucine zipper
9606	4904	294	2	8	YBX1 Y-box binding protein 1
9606	201514	136	7	11	ZNF584 zinc finger protein 584
9606	4907	524	2	9	NT5E 5'-nucleotidase ecto
9606	818	487	56	49	CAMK2G calcium/calmodulin dependent protein kinase II gamma
9606	4913	194	4	9	NTHL1 nth like DNA glycosylase 1
9606	4914	760	3	19	NTRK1 neurotrophic receptor tyrosine kinase 1
9606	4915	838	38	41	NTRK2 neurotrophic receptor tyrosine kinase 2
9606	4916	817	31	42	NTRK3 neurotrophic receptor tyrosine kinase 3
9606	4919	393	5	16	ROR1 receptor tyrosine kinase like orphan receptor 1
9606	4920	803	10	22	ROR2 receptor tyrosine kinase like orphan receptor 2
9606	4921	855	8	26	DDR2 discoidin domain receptor tyrosine kinase 2
9606	4925	394	53	22	NUCB2 nucleobindin 2
9606	4926	2101	51	40	NUMA1 nuclear mitotic apparatus protein 1
9606	4927	741	3	21	NUP88 nucleoporin 88
9606	4928	1783	9	40	NUP98 nucleoporin 98 and 96 precursor
9606	126432	452	6	21	RINL Ras and Rab interactor like
9606	4931	667	18	38	NVL nuclear VCP like
9606	4935	320	3	12	GPR143 G protein-coupled receptor 143
9606	4938	360	12	17	OAS1 2'-5'-oligoadenylate synthetase 1
9606	4939	687	3	13	OAS2 2'-5'-oligoadenylate synthetase 2
9606	4940	1036	2	17	OAS3 2'-5'-oligoadenylate synthetase 3
9606	4942	439	10	20	OAT ornithine aminotransferase
9606	4943	630	5	11	TBC1D25 TBC1 domain family member 25
9606	4946	197	2	7	OAZ1 ornithine decarboxylase antizyme 1
9606	4947	161	2	6	OAZ2 ornithine decarboxylase antizyme 2
9606	4948	726	29	40	OCA2 OCA2 melanosomal transmembrane protein
9606	4952	901	3	25	OCRL OCRL inositol polyphosphate-5-phosphatase
9606	4953	332	4	17	ODC1 ornithine decarboxylase 1
9606	201562	143	8	17	HACD2 3-hydroxyacyl-CoA dehydratase 2
9606	4957	824	23	39	ODF2 outer dense fiber of sperm tails 2
9606	4967	1019	10	33	OGDH oxoglutarate dehydrogenase
9606	4968	335	21	28	OGG1 8-oxoguanine DNA glycosylase
9606	4969	298	3	11	OGN osteoglycin
9606	4973	273	6	14	OLR1 oxidized low density lipoprotein receptor 1
9606	4976	836	20	43	OPA1 OPA1 mitochondrial dynamin like GTPase
9606	4978	245	8	16	OPCML opioid binding protein/cell adhesion molecule like
9606	64744	413	14	26	SMAP2 small ArfGAP2
9606	4983	802	7	32	OPHN1 oligophrenin 1
9606	4986	380	3	8	OPRK1 opioid receptor kappa 1
9606	4987	365	13	16	OPRL1 opioid related nociceptin receptor 1
9606	4992	312	5	10	OR1F1 olfactory receptor family 1 subfamily F member 1
9606	4995	323	2	9	OR3A2 olfactory receptor family 3 subfamily A member 2
9606	4998	861	7	22	ORC1 origin recognition complex subunit 1
9606	4999	597	8	25	ORC2 origin recognition complex subunit 2
9606	5000	352	10	25	ORC4 origin recognition complex subunit 4
9606	5001	237	4	18	ORC5 origin recognition complex subunit 5
9606	5008	231	3	6	OSM oncostatin M
9606	5009	311	2	11	OTC ornithine transcarbamylase
9606	168850	726	15	15	ZNF800 zinc finger protein 800
9606	5015	289	5	8	OTX2 orthodenticle homeobox 2
9606	5019	518	6	21	OXCT1 3-oxoacid CoA-transferase 1
9606	5023	382	10	21	P2RX1 purinergic receptor P2X 1
9606	5024	397	6	23	P2RX3 purinergic receptor P2X 3
9606	5025	388	7	20	P2RX4 purinergic receptor P2X 4
9606	5026	397	4	14	P2RX5 purinergic receptor P2X 5
9606	5027	506	4	20	P2RX7 purinergic receptor P2X 7
9606	5031	328	16	15	P2RY6 pyrimidinergic receptor P2Y6
9606	55026	343	6	14	TMEM255A transmembrane protein 255A
9606	152926	372	9	17	PPM1K protein phosphatase, Mg2+/Mn2+ dependent 1K
9606	5045	654	7	23	FURIN furin, paired basic amino acid cleaving enzyme
9606	5046	895	7	29	PCSK6 proprotein convertase subtilisin/kexin type 6
9606	5047	204	12	14	PAEP progestagen associated endometrial protein
9606	5049	229	10	18	PAFAH1B2 platelet activating factor acetylhydrolase 1b catalytic subunit 2
9606	5050	218	6	10	PAFAH1B3 platelet activating factor acetylhydrolase 1b catalytic subunit 3
9606	5051	271	6	17	PAFAH2 platelet activating factor acetylhydrolase 2
9606	5053	452	3	16	PAH phenylalanine hydroxylase
9606	5054	410	12	22	SERPINE1 serpin family E member 1
9606	5058	545	48	42	PAK1 p21 (RAC1) activated kinase 1
9606	5063	544	34	28	PAK3 p21 (RAC1) activated kinase 3
9606	5064	343	5	12	PALM paralemmin
9606	5066	973	56	44	PAM peptidylglycine alpha-amidating monooxygenase
9606	5067	1028	5	28	CNTN3 contactin 3
9606	5069	1589	3	24	PAPPA pappalysin 1
9606	5071	386	6	16	PRKN parkin RBR E3 ubiquitin protein ligase
9606	388611	173	3	8	CD164L2 CD164 molecule like 2
9606	5074	340	9	15	PAWR pro-apoptotic WT1 regulator
9606	5076	425	7	18	PAX2 paired box 2
9606	5077	483	8	18	PAX3 paired box 3
9606	5078	348	2	13	PAX4 paired box 4
9606	5079	220	11	14	PAX5 paired box 5
9606	5080	422	51	50	PAX6 paired box 6
9606	5081	520	3	11	PAX7 paired box 7
9606	5087	462	12	20	PBX1 PBX homeobox 1
9606	5089	315	2	11	PBX2 PBX homeobox 2
9606	5090	455	10	20	PBX3 PBX homeobox 3
9606	5091	1178	15	37	PC pyruvate carboxylase
9606	5094	365	7	17	PCBP2 poly(rC) binding protein 2
9606	5095	695	30	58	PCCA propionyl-CoA carboxylase subunit alpha
9606	5096	539	3	17	PCCB propionyl-CoA carboxylase subunit beta
9606	5097	1253	7	13	PCDH1 protocadherin 1
9606	5098	134	3	6	PCDHGC3 protocadherin gamma subfamily C, 3
9606	5099	1247	3	5	PCDH7 protocadherin 7
9606	5100	973	2	4	PCDH8 protocadherin 8
9606	5101	1237	10	11	PCDH9 protocadherin 9
9606	5105	490	2	11	PCK1 phosphoenolpyruvate carboxykinase 1
9606	5106	506	7	18	PCK2 phosphoenolpyruvate carboxykinase 2, mitochondrial
9606	5108	2062	32	49	PCM1 pericentriolar material 1
9606	5110	285	9	16	PCMT1 protein-L-isoaspartate (D-aspartate) O-methyltransferase
9606	5119	240	4	17	CHMP1A charged multivesicular body protein 1A
9606	5122	706	2	15	PCSK1 proprotein convertase subtilisin/kexin type 1
9606	5125	1792	8	48	PCSK5 proprotein convertase subtilisin/kexin type 5
9606	5126	619	3	14	PCSK2 proprotein convertase subtilisin/kexin type 2
9606	5127	543	14	27	CDK16 cyclin dependent kinase 16
9606	5128	523	5	20	CDK17 cyclin dependent kinase 17
9606	5129	474	11	22	CDK18 cyclin dependent kinase 18
9606	5132	194	2	6	PDC phosducin
9606	5133	198	2	6	PDCD1 programmed cell death 1
9606	5134	344	8	12	PDCD2 programmed cell death 2
9606	168975	298	4	17	CNBD1 cyclic nucleotide binding domain containing 1
9606	5136	573	24	37	PDE1A phosphodiesterase 1A
9606	5137	699	21	40	PDE1C phosphodiesterase 1C
9606	5138	940	5	37	PDE2A phosphodiesterase 2A
9606	5139	794	5	23	PDE3A phosphodiesterase 3A
9606	5140	1112	5	21	PDE3B phosphodiesterase 3B
9606	5141	886	13	27	PDE4A phosphodiesterase 4A
9606	5142	736	12	34	PDE4B phosphodiesterase 4B
9606	5143	712	10	31	PDE4C phosphodiesterase 4C
9606	5145	779	6	29	PDE6A phosphodiesterase 6A
9606	5147	93	3	8	PDE6D phosphodiesterase 6D
9606	5150	456	4	17	PDE7A phosphodiesterase 7A
9606	5151	757	11	39	PDE8A phosphodiesterase 8A
9606	5152	540	24	39	PDE9A phosphodiesterase 9A
9606	5153	399	9	30	PDE1B phosphodiesterase 1B
9606	5154	199	15	19	PDGFA platelet derived growth factor subunit A
9606	136227	311	6	20	COL26A1 collagen type XXVI alpha 1 chain
9606	5156	1089	10	32	PDGFRA platelet derived growth factor receptor alpha
9606	5158	935	14	35	PDE6B phosphodiesterase 6B
9606	5159	1042	3	27	PDGFRB platelet derived growth factor receptor beta
9606	5160	397	5	14	PDHA1 pyruvate dehydrogenase E1 subunit alpha 1
9606	5162	341	3	12	PDHB pyruvate dehydrogenase E1 subunit beta
9606	5163	380	12	23	PDK1 pyruvate dehydrogenase kinase 1
9606	5164	343	4	16	PDK2 pyruvate dehydrogenase kinase 2
9606	5165	406	2	13	PDK3 pyruvate dehydrogenase kinase 3
9606	5169	798	3	28	ENPP3 ectonucleotide pyrophosphatase/phosphodiesterase 3
9606	5170	529	11	30	PDPK1 3-phosphoinositide dependent protein kinase 1
9606	5175	701	8	17	PECAM1 platelet and endothelial cell adhesion molecule 1
9606	5176	231	4	13	SERPINF1 serpin family F member 1
9606	5178	1433	27	22	PEG3 paternally expressed 3
9606	5184	429	3	15	PEPD peptidase D
9606	169026	320	6	18	SLC30A8 solute carrier family 30 member 8
9606	5188	512	2	13	GATB glutamyl-tRNA amidotransferase subunit B
9606	5189	1226	5	33	PEX1 peroxisomal biogenesis factor 1
9606	5190	892	5	21	PEX6 peroxisomal biogenesis factor 6
9606	136263	183	4	6	SSMEM1 serine rich single-pass membrane protein 1
9606	5192	182	7	14	PEX10 peroxisomal biogenesis factor 10
9606	5195	403	10	22	PEX14 peroxisomal biogenesis factor 14
9606	5196	101	2	5	PF4 platelet factor 4
9606	5198	1338	7	37	PFAS phosphoribosylformylglycinamidine synthase
9606	84190	516	11	23	METTL25 methyltransferase like 25
9606	5201	115	2	5	PFDN1 prefoldin subunit 1
9606	5202	106	2	7	PFDN2 prefoldin subunit 2
9606	5203	216	4	8	PFDN4 prefoldin subunit 4
9606	169044	1564	12	77	COL22A1 collagen type XXII alpha 1 chain
9606	5205	1213	12	35	ATP8B1 ATPase phospholipid transporting 8B1
9606	5207	448	9	23	PFKFB1 6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1
9606	5208	505	10	25	PFKFB2 6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2
9606	5209	490	18	31	PFKFB3 6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3
9606	5210	471	17	35	PFKFB4 6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4
9606	5211	853	12	34	PFKL phosphofructokinase, liver type
9606	5213	788	32	46	PFKM phosphofructokinase, muscle
9606	5214	835	15	43	PFKP phosphofructokinase, platelet
9606	136288	153	9	16	C7orf57 chromosome 7 open reading frame 57
9606	5217	140	2	4	PFN2 profilin 2
9606	5218	451	4	19	CDK14 cyclin dependent kinase 14
9606	5223	239	2	5	PGAM1 phosphoglycerate mutase 1
9606	5225	315	2	11	PGC progastricsin
9606	5226	470	3	15	PGD phosphogluconate dehydrogenase
9606	5228	148	4	10	PGF placental growth factor
9606	5229	408	4	13	PGGT1B protein geranylgeranyltransferase type I subunit beta
9606	136306	340	10	22	SVOPL SVOP like
9606	5236	562	3	16	PGM1 phosphoglucomutase 1
9606	5238	501	10	21	PGM3 phosphoglucomutase 3
9606	5239	338	5	20	PGM5 phosphoglucomutase 5
9606	5241	339	6	14	PGR progesterone receptor
9606	5243	1280	4	37	ABCB1 ATP binding cassette subfamily B member 1
9606	5244	1287	8	33	ABCB4 ATP binding cassette subfamily B member 4
9606	874	145	2	4	CBR3 carbonyl reductase 3
9606	5250	361	3	10	SLC25A3 solute carrier family 25 member 3
9606	5251	695	7	33	PHEX phosphate regulating endopeptidase X-linked
9606	5252	457	11	33	PHF1 PHD finger protein 1
9606	5253	1097	5	25	PHF2 PHD finger protein 2
9606	5255	1151	7	35	PHKA1 phosphorylase kinase regulatory subunit alpha 1
9606	5256	1174	11	43	PHKA2 phosphorylase kinase regulatory subunit alpha 2
9606	5257	1086	3	35	PHKB phosphorylase kinase regulatory subunit beta
9606	5260	309	7	15	PHKG1 phosphorylase kinase catalytic subunit gamma 1
9606	5261	406	2	12	PHKG2 phosphorylase kinase catalytic subunit gamma 2
9606	5264	250	6	15	PHYH phytanoyl-CoA 2-hydroxylase
9606	5267	427	3	8	SERPINA4 serpin family A member 4
9606	5268	204	2	9	SERPINB5 serpin family B member 5
9606	5269	332	24	25	SERPINB6 serpin family B member 6
9606	5270	397	6	15	SERPINE2 serpin family E member 2
9606	5271	259	9	17	SERPINB8 serpin family B member 8
9606	5272	376	4	11	SERPINB9 serpin family B member 9
9606	5273	397	4	13	SERPINB10 serpin family B member 10
9606	5275	255	7	18	SERPINB13 serpin family B member 13
