org	Gene	PILength	Isoforms	exonsCount	geneName
9606	440107	173	5	23	PLEKHG7 pleckstrin homology and RhoGEF domain containing G7
9606	221692	504	21	29	PHACTR1 phosphatase and actin regulator 1
9606	90634	212	22	29	N4BP2L1 NEDD4 binding protein 2 like 1
9606	51447	426	24	22	IP6K2 inositol hexakisphosphate kinase 2
9606	55816	198	5	15	DOK5 docking protein 5
9606	146227	84	7	15	BEAN1 brain expressed associated with NEDD4 1
9606	353116	403	6	15	RILPL1 Rab interacting lysosomal protein like 1
9606	57679	1656	10	47	ALS2 alsin Rho guanine nucleotide exchange factor ALS2
9606	91653	157	41	49	BOC BOC cell adhesion associated, oncogene regulated
9606	222255	861	5	22	ATXN7L1 ataxin 7 like 1
9606	58504	420	32	35	ARHGAP22 Rho GTPase activating protein 22
9606	25788	726	3	19	RAD54B RAD54 homolog B
9606	124093	281	28	37	CCDC78 coiled-coil domain containing 78
9606	26147	580	13	36	PHF19 PHD finger protein 19
9606	91351	1706	26	51	DDX60L DExD/H-box 60 like
9606	25902	978	36	55	MTHFD1L methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like
9606	25953	356	5	12	PNKD PNKD metallo-beta-lactamase domain containing
9606	26033	1333	12	45	ATRNL1 attractin like 1
9606	26036	1013	8	18	ZNF451 zinc finger protein 451
9606	26053	1266	29	34	AUTS2 activator of transcription and developmental regulator AUTS2
9606	26071	113	2	3	RTL8A retrotransposon Gag like 8A
9606	26086	457	4	18	GPSM1 G protein signaling modulator 1
9606	26091	794	24	41	HERC4 HECT and RLD domain containing E3 ubiquitin protein ligase 4
9606	26095	117	89	47	PTPN20 protein tyrosine phosphatase non-receptor type 20
9606	113622	1885	7	18	ADPRHL1 ADP-ribosylhydrolase like 1
9606	26579	313	7	9	MYEOV myeloma overexpressed
9606	649238	647	4	6	PNMA6E PNMA family member 6E
9606	91833	408	66	39	WDR20 WD repeat domain 20
9606	124905687	554	13	26	LOC124905687 nuclear speckle splicing regulatory protein 1-like
9606	343099	1497	41	44	CCDC18 coiled-coil domain containing 18
9606	550631	759	16	29	CCDC157 coiled-coil domain containing 157
9606	92552	355	2	3	ATXN3L ataxin 3 like
9606	125336	1114	21	71	LOXHD1 lipoxygenase homology PLAT domains 1
9606	27086	677	17	34	FOXP1 forkhead box P1
9606	125488	522	9	25	TTC39C tetratricopeptide repeat domain 39C
9606	124906931	374	12	30	LOC124906931 WAS protein family homolog 2-like
9606	387707	1278	18	52	CC2D2B coiled-coil and C2 domain containing 2B
9606	27343	402	35	30	POLL DNA polymerase lambda
9606	92906	590	8	23	HNRNPLL heterogeneous nuclear ribonucleoprotein L like
9606	27440	393	7	16	HDHD5 haloacid dehalogenase like hydrolase domain containing 5
9606	93099	449	48	32	DMKN dermokine
9606	266743	879	6	24	NPAS4 neuronal PAS domain protein 4
9606	60412	473	4	21	EXOC4 exocyst complex component 4
9606	124906505	1437	3	5	LOC124906505 putative POM121-like protein 1-like
9606	93210	269	9	14	PGAP3 post-GPI attachment to proteins phospholipase 3
9606	221336	106	10	24	BEND6 BEN domain containing 6
9606	124906718	306	14	21	LOC124906718 ras-associated and pleckstrin homology domains-containing protein 1-like
9606	23387	1213	22	47	SIK3 SIK family kinase 3
9606	124906741	147	6	10	LOC124906741 sperm-associated antigen 11B-like
9606	26512	887	7	34	INTS6 integrator complex subunit 6
9606	124906860	256	14	27	LOC124906860 putative aquaporin-7-like protein 3
9606	337876	573	8	12	CHSY3 chondroitin sulfate synthase 3
9606	26585	184	4	6	GREM1 gremlin 1, DAN family BMP antagonist
9606	388963	566	4	9	C2orf81 chromosome 2 open reading frame 81
9606	94160	1359	5	37	ABCC12 ATP binding cassette subfamily C member 12
9606	4781	483	28	34	NFIB nuclear factor I B
9606	54843	854	73	47	SYTL2 synaptotagmin like 2
9606	389362	123	7	13	PSMG4 proteasome assembly chaperone 4
9606	124907782	318	6	16	LOC124907782 dual specificity protein phosphatase 22
9606	124907808	443	7	15	LOC124907808 nuclear pore complex-interacting protein family member B15
9606	124907837	354	13	25	LOC124907837 sulfotransferase 1A3
9606	29119	907	10	30	CTNNA3 catenin alpha 3
9606	124908013	291	6	16	LOC124908013 tubulin beta 8B
9606	124908015	291	6	16	LOC124908015 tubulin beta 8B
9606	29781	579	9	28	NCAPH2 non-SMC condensin II complex subunit H2
9606	29803	567	39	19	REPIN1 replication initiator 1
9606	387263	191	2	3	C6orf120 chromosome 6 open reading frame 120
9606	29842	406	7	30	TFCP2L1 transcription factor CP2 like 1
9606	29942	322	4	6	PURG purine rich element binding protein G
9606	85015	814	22	41	USP45 ubiquitin specific peptidase 45
9606	51265	598	30	41	CDKL3 cyclin dependent kinase like 3
9606	152992	685	17	35	TRMT44 tRNA methyltransferase 44 homolog
9606	124900286	198	4	8	LOC124900286 putative uncharacterized protein DIP2C-AS1
9606	23216	1079	32	41	TBC1D1 TBC1 domain family member 1
9606	55576	2283	8	79	STAB2 stabilin 2
9606	26953	68	4	6	RANBP6 RAN binding protein 6
9606	30813	236	7	11	VSX1 visual system homeobox 1
9606	30820	225	7	19	KCNIP1 potassium voltage-gated channel interacting protein 1
9606	653423	103	5	9	SPAG11A sperm associated antigen 11A
9606	391322	83	2	3	LOC391322 D-dopachrome tautomerase-like
9606	27018	111	4	7	BEX3 brain expressed X-linked 3
9606	63908	259	9	21	NAPB NSF attachment protein beta
9606	653784	254	5	8	MZT2A mitotic spindle organizing protein 2A
9606	63970	108	10	14	TP53AIP1 tumor protein p53 regulated apoptosis inducing protein 1
9606	653857	119	16	35	ACTR3C actin related protein 3C
9606	158135	518	7	14	TTLL11 tubulin tyrosine ligase like 11
9606	64077	279	9	16	LHPP phospholysine phosphohistidine inorganic pyrophosphate phosphatase
9606	64092	669	12	33	SAMSN1 SAM domain, SH3 domain and nuclear localization signals 1
9606	6101	1423	9	41	RP1 RP1 axonemal microtubule associated
9606	22999	1590	93	57	RIMS1 regulating synaptic membrane exocytosis 1
9606	10718	747	24	31	NRG3 neuregulin 3
9606	6507	542	8	16	SLC1A3 solute carrier family 1 member 3
9606	23261	1680	49	56	CAMTA1 calmodulin binding transcription activator 1
9606	260334	328	8	21	TUBB8B tubulin beta 8B
9606	64386	419	6	16	MMP25 matrix metallopeptidase 25
9606	22876	641	11	38	INPP5F inositol polyphosphate-5-phosphatase F
9606	150350	554	8	14	ENTHD1 ENTH domain containing 1
9606	7850	441	10	23	IL1R2 interleukin 1 receptor type 2
9606	64718	613	20	35	UNKL unk like zinc finger
9606	283870	260	3	9	BRICD5 BRICHOS domain containing 5
9606	54496	613	46	39	PRMT7 protein arginine methyltransferase 7
9606	64901	1092	18	43	RANBP17 RAN binding protein 17
9606	195977	536	19	52	ANTXRL ANTXR like
9606	57654	709	18	40	UVSSA UV stimulated scaffold protein A
9606	22898	1296	25	46	DENND3 DENN domain containing 3
9606	65110	443	21	26	UPF3A UPF3A regulator of nonsense mediated mRNA decay
9606	22900	464	62	44	CARD8 caspase recruitment domain family member 8
9606	163486	788	18	48	DENND1B DENN domain containing 1B
9606	130733	115	8	12	TMEM178A transmembrane protein 178A
9606	158326	2188	38	70	FREM1 FRAS1 related extracellular matrix 1
9606	163590	470	12	12	TOR1AIP2 torsin 1A interacting protein 2
9606	23567	317	25	24	ZNF346 zinc finger protein 346
9606	221496	370	6	19	LEMD2 LEM domain nuclear envelope protein 2
