org	Gene	PILength	Isoforms	exonsCount	geneName
6239	174649	169	2	11	dph-2 2-(3-amino-3-carboxypropyl)histidine synthase subunit 2
6239	174654	1092	2	19	mks-5 Protein fantom
6239	174658	924	2	17	ect-2 ECT2 (mammalian Rho GEF) homolog
6239	174663	378	2	8	npp-19 Nucleoporin NUP35
6239	174664	1468	2	17	R06F6.8 Guanine nucleotide exchange factor subunit R06F6.8
6239	174671	365	2	8	M106.3 15-oxoprostaglandin 13-reductase
6239	174672	743	3	14	gmps-1 putative GMP synthase 
6239	174685	2180	14	45	ptp-3 Protein-tyrosine-phosphatase;Tyrosine-protein phosphatase Lar-like
6239	174693	1583	8	33	unc-53 Adapter protein unc-53;Calponin-homology (CH) domain-containing protein
6239	174694	359	2	9	nbs-1 FHA domain-containing protein
6239	174701	191	2	5	F40F8.1 UMP-CMP kinase;UMP-CMP kinase 2
6239	174702	293	10	11	F40F8.5 Uncharacterized protein
6239	174706	115	2	6	bigr-1 Uncharacterized protein
6239	174725	717	3	15	saps-1 Serine/threonine-protein phosphatase 6 regulatory subunit
6239	174728	554	2	12	rsf-1 Ras association domain-containing protein 1 homolog
6239	174730	1067	2	21	tag-180 VWFA domain-containing protein
6239	174733	441	2	12	lgc-20 Neur_chan_LBD domain-containing protein
6239	174735	497	2	9	B0491.6 Uncharacterized protein
6239	13190936	274	2	10	K11H3.8 GYF domain-containing protein
6239	174738	875	3	18	clh-2 Chloride channel protein
6239	174739	993	3	16	shn-1 Protein shank
6239	174742	1039	2	18	C05D12.3 EGF-like domain-containing protein
6239	174748	148	3	12	rsp-1 putative splicing factor, arginine/serine-rich 1
6239	174751	245	2	11	rga-1 Rho-GAP domain-containing protein
6239	174752	312	4	10	mfn-1 Mitoferrin
6239	174755	359	2	10	W02B12.12 Protein kinase domain-containing protein
6239	174758	563	2	7	hacl-1 2-HydroxyAcyl-CoA Lyase 1
6239	174759	446	2	11	ooc-3 Chloride channel CLIC-like protein 1
6239	174762	76	2	11	age-1 Phosphatidylinositol 3-kinase age-1
6239	174763	297	2	6	mdt-8 Mediator of RNA polymerase II transcription subunit 8
6239	174770	488	3	15	F54D5.15 Uncharacterized protein
6239	174771	427	2	7	F54D5.5 Uncharacterized protein
6239	174775	418	2	8	pcs-1 Glutathione gamma-glutamylcysteinyltransferase
6239	174778	712	2	10	gfat-1 Glutamine--fructose-6-phosphate transaminase (isomerizing)
6239	174780	948	2	10	F07A11.4 Ubiquitin carboxyl-terminal hydrolase
6239	174782	567	7	31	din-1 Daf-12-interacting protein 1
6239	174790	684	2	7	tars-1 Threonine--tRNA ligase, cytoplasmic;Threonyl-tRNA synthetase
6239	174791	113	2	11	kel-1 BTB domain-containing protein
6239	174796	155	2	7	F13D12.10 Uncharacterized protein
6239	174798	333	2	4	ldh-1 L-lactate dehydrogenase
6239	174800	113	2	8	alh-8 putative methylmalonate-semialdehyde dehydrogenase 
6239	174803	153	2	16	gpb-1 Guanine nucleotide-binding protein subunit beta-1;WD_REPEATS_REGION domain-containing protein
6239	174819	312	3	7	pes-5 Patterned Expression Site
6239	174820	493	2	10	T27D12.1 MFS domain-containing protein
6239	174821	913	7	26	clh-1 Chloride channel protein
6239	174826	199	2	7	vab-23 C4H2-type domain-containing protein
6239	174827	445	2	16	vps-15 Non-specific serine/threonine protein kinase
6239	174830	316	12	18	lin-29 Zinc finger transcription factor lin-29
6239	174836	494	4	10	mex-1 Muscle EXcess
6239	174837	294	3	6	Y17G7B.20 Uncharacterized protein
6239	174838	572	4	19	ash-2 B30.2/SPRY domain-containing protein;Set1/Ash2 histone methyltransferase complex subunit ash-2
6239	174846	431	2	12	nadk-2 NAD kinase 2, mitochondrial
6239	174850	378	2	7	Y17G7B.18 putative RNA methyltransferase Y17G7B.18
6239	174861	1459	5	28	pqn-87 MATH domain-containing protein
6239	174874	735	3	11	sop-2 Polycomb protein sop-2
6239	174882	263	5	13	Y57A10C.9 Uncharacterized protein
6239	174890	360	2	12	ador-1 G_PROTEIN_RECEP_F1_2 domain-containing protein
6239	174894	1343	2	20	ceh-100 uncharacterized protein
6239	174913	360	2	10	Y46G5A.18 R3H-assoc domain-containing protein
6239	174914	314	2	9	spds-1 PABS domain-containing protein
6239	174917	272	2	8	Y46G5A.22 Uncharacterized protein
6239	174926	387	2	9	clec-62 VWFA domain-containing protein
6239	174931	445	2	7	F58G1.2 Uncharacterized protein
6239	13216596	379	2	8	C53A5.16 Uncharacterized protein
6239	174943	207	2	8	F18A11.5 BTB domain-containing protein
6239	174951	603	5	18	zyx-1 Zyxin
6239	174953	1696	2	13	gcn-2 Eukaryotic translation initiation factor 2-alpha kinase gcn-2
6239	174955	590	2	6	pqn-32 DB domain-containing protein
6239	174961	378	4	15	W09H1.1 DSPc domain-containing protein
6239	174964	279	2	4	lec-1 32 kDa beta-galactoside-binding lectin;Galectin
6239	174971	448	2	9	ztf-22 Zinc finger putative Transcription Factor family
6239	174973	542	4	16	Y48C3A.5 Uncharacterized protein
6239	174975	251	2	8	sam-10 Single-stranded DNA-binding protein homolog sam-10
6239	174978	733	3	13	Y48C3A.14 DNA topoisomerase
6239	174980	284	2	6	efl-2 Transcription factor efl-2
6239	174981	143	3	7	Y48C3A.18 YrdC-like domain-containing protein
6239	174982	196	3	12	Y48E1C.1 Uncharacterized protein
6239	174983	369	2	9	Y48E1C.2 Carnosine N-methyltransferase
6239	174984	193	2	6	Y48E1C.4 Uncharacterized protein
6239	174986	628	2	9	tbc-14 Rab-GAP TBC domain-containing protein
6239	174988	130	3	8	E01G4.3 Uncharacterized protein
6239	174991	205	2	6	alh-7 Aldedh domain-containing protein
6239	174996	1460	2	16	nep-17 NEPrilysin metallopeptidase family
6239	174998	388	2	9	noa-1 G domain-containing protein
6239	190366	117	2	5	Y57G11B.2 Uncharacterized protein
6239	175004	167	2	5	clec-146 C-type lectin domain-containing protein
6239	175007	268	3	12	csp-1 Caspase A subunit p16
6239	175011	457	4	13	tag-10 Uncharacterized protein
6239	175015	120	2	11	rpoa-1 DNA-directed RNA polymerase;DNA-directed RNA polymerase subunit
6239	175023	1584	2	16	C01B9.1 Uncharacterized protein
6239	175024	337	2	10	ZK131.11 Uncharacterized protein
6239	175037	480	5	18	cup-14 DUF4206 domain-containing protein;RUN domain-containing protein
6239	175038	215	2	5	Y51H1A.3 Uncharacterized protein
6239	175040	259	2	9	mcd-1 Modifier of cell death
6239	175047	316	2	7	Y39G8B.1 Aldo_ket_red domain-containing protein
6239	175051	335	2	9	F01D5.7 Hydrolase_4 domain-containing protein
6239	175062	60	2	6	bkip-1 BK channel Interacting Protein
6239	175064	238	2	6	K09E4.3 Methyltransf_11 domain-containing protein
6239	175065	582	2	10	algn-3 Asparagine Linked Glycosylation (ALG) homolog, Nematode
6239	175066	345	3	10	cacn-1 Cactin
6239	175073	203	3	12	efhd-1 EF HanD calcium binding protein
6239	175086	493	2	7	ctl-3 Catalase
6239	175087	395	2	10	ddl-3 Daf-16-Dependent Longevity (WT but not daf-16 lifespan increased)
6239	175089	208	2	8	lin-7 Protein lin-7 homolog
6239	175092	219	3	13	pfs-2 pre-mRNA 3' end processing protein pfs-2
6239	175094	419	3	9	imb-2 Importin N-terminal domain-containing protein
6239	175102	381	2	6	K04B12.2 Uncharacterized protein
6239	175103	871	3	14	smg-8 Protein SMG8;Protein smg-8
6239	175104	962	5	21	C13B4.1 Cytochrome b561 domain-containing protein
6239	175109	214	2	5	K10H10.4 Uncharacterized protein
6239	175112	319	3	8	F57C2.5 Str_synth domain-containing protein
6239	175113	545	3	13	spat-1 Protein aurora borealis
6239	175115	48	2	4	C04H5.7 Uncharacterized protein
6239	175117	43	2	10	mog-4 putative pre-mRNA-splicing factor ATP-dependent RNA helicase mog-4
6239	175125	603	3	13	atgp-2 Aamy domain-containing protein
6239	175129	108	2	4	K02B7.3 Uncharacterized protein
6239	175130	793	6	20	glna-1 Glutaminase
6239	175139	58	2	9	tbc-20 Rab-GAP TBC domain-containing protein
6239	175140	246	2	8	osta-3 Organic solute transporter alpha-like protein 3
6239	175142	412	4	11	nhr-61 Nuclear hormone receptor family member nhr-61
6239	175148	504	2	10	R05H10.3 Uncharacterized protein
6239	175149	106	2	7	cog-1 Homeobox domain-containing protein
6239	175150	321	2	11	R03C1.1 Uncharacterized protein
6239	175153	285	3	12	nsun-5 26S rRNA (cytosine-C(5))-methyltransferase nsun-5
6239	175156	897	4	14	cmtr-1 Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1
6239	175157	56	2	4	Y53F4B.14 Uncharacterized protein
6239	175161	295	2	5	Y53F4B.39 Beta-lactamase-like protein 2 homolog
6239	175162	193	2	7	arp-1 Actin-Related Proteins
6239	175163	277	2	13	Y53F4B.25 DB domain-containing protein
6239	175164	466	2	17	Y53F4B.27 Uncharacterized protein
6239	175167	504	2	9	nhr-80 Nuclear Hormone Receptor family
6239	175193	385	2	13	Y50D7A.1 F-box domain-containing protein
6239	175194	673	2	11	Y50D7A.8 Uncharacterized protein
6239	175195	545	6	17	gei-4 GEX Interacting protein
6239	175196	123	2	6	gsto-3 GST N-terminal domain-containing protein
6239	175199	57	2	8	Y55B1BL.1 Uncharacterized protein
6239	175201	510	3	16	stim-1 Stromal interaction molecule 1
6239	175209	387	5	21	B0353.1 Uncharacterized protein
6239	175210	469	2	19	helq-1 Helicase C-terminal domain-containing protein
6239	175211	380	4	16	Y55B1AR.2 Uncharacterized protein
6239	175219	137	2	5	tag-266 Erf4 domain-containing protein
6239	175221	293	2	10	orai-1 Protein orai
6239	175222	377	2	11	C09F5.1 BRICHOS domain-containing protein C09F5.1
6239	175226	419	2	9	elf-1 ETS domain-containing protein
6239	175229	469	2	9	T17H7.7 Uncharacterized protein
6239	175230	413	4	15	ptl-1 Microtubule-associated protein
6239	175233	469	2	7	ppm-1.G Protein phosphatase ppm-1.G
6239	175236	819	5	22	trpp-11 Foie-gras_1 domain-containing protein
6239	175238	317	2	12	dac-1 Dachshund homolog dac-1
6239	175242	708	2	11	K02F3.2 putative calcium-binding mitochondrial carrier K02F3.2
6239	175246	608	2	7	K02F3.12 Putative ATP-dependent DNA helicase Q1
6239	175249	860	2	8	zer-1 Zyg eleven-related protein 1
6239	175253	598	2	19	F23H11.4 Rho-GAP domain-containing protein
6239	175257	572	3	12	pef-1 Serine/threonine-protein phosphatase with EF-hands pef-1
6239	175270	143	2	9	uaf-1 Splicing factor U2AF 65 kDa subunit
6239	175272	193	2	6	rab-18 Ras-related protein Rab-18
6239	175280	352	2	12	acsd-1 2-amino-3-carboxymuconate-6-semialdehyde decarboxylase
6239	175285	224	2	9	Y119D3B.12 Uncharacterized protein
6239	175306	123	3	16	mtg-1 CP-type G domain-containing protein
6239	175313	340	5	14	sms-3 PAP2_C domain-containing protein;Putative phosphatidylcholine:ceramide cholinephosphotransferase 3
6239	175316	382	3	10	hsp-60 Chaperonin homolog Hsp-60, mitochondrial
6239	175325	404	3	11	Y39A3CL.4 TLDc domain-containing protein
6239	175328	405	2	13	Y39A3CL.7 Uncharacterized protein
6239	175329	603	2	13	Y39A3CL.1 Uncharacterized protein
6239	175332	575	2	16	ttc-7 TPR_REGION domain-containing protein
6239	175335	2014	4	32	pqn-41 Polyglutamine-repeat protein pqn-41
6239	175338	101	2	4	rps-22 Ribosomal Protein, Small subunit
6239	175339	341	2	11	mboa-6 Lysophospholipid acyltransferase 5
6239	175341	506	5	23	ckr-2 G_PROTEIN_RECEP_F1_2 domain-containing protein
6239	175342	1094	2	23	dpy-1 DumPY: shorter than wild-type
6239	175343	361	2	9	Y48G9A.9 Tyrosine-protein phosphatase
6239	175346	1115	2	16	frl-1 FRL (Formin Related gene in Leukocytes) homolog
6239	175355	963	2	15	gip-1 Gamma-tubulin complex component
6239	175356	578	4	15	H14E04.2 Uncharacterized protein
6239	175361	426	3	18	W04B5.3 Galectin domain-containing protein
6239	13184261	71	4	9	F02E11.7 Uncharacterized protein
6239	175366	468	2	10	E02H9.3 Uncharacterized protein
6239	175367	461	3	22	smg-6 PINc domain-containing protein
6239	175368	255	2	10	Y54F10AL.1 GDT1 family protein
6239	175372	619	3	19	ceh-44 Homeobox protein cut-like ceh-44;Protein CASP
6239	175373	640	4	17	feh-1 Protein Fe65 homolog
6239	175383	101	3	21	zmp-2 Matrix metalloproteinase-B
6239	175391	836	2	15	Y71H2AM.15 AIP3 domain-containing protein
6239	175394	96	2	8	Y71H2AM.6 Uncharacterized protein
6239	175395	105	2	11	Y71H2AM.20 Peptidylprolyl isomerase;Serine/threonine-protein phosphatase 2A activator
6239	175403	411	2	7	F56F11.4 AAA domain-containing protein
6239	175407	243	2	5	H05C05.2 SPK domain-containing protein
6239	175408	162	2	11	Y55D5A.1 Uncharacterized protein
6239	175410	1846	6	25	daf-2 Insulin-like receptor subunit beta;Protein kinase domain-containing protein;Receptor protein-tyrosine kinase
6239	175412	115	2	11	H06I04.6 CX domain-containing protein
6239	175413	47	2	6	ubl-1 Ubiquitin-like protein 1
6239	175414	786	3	13	H06I04.3 Putative rRNA methyltransferase
6239	175415	236	2	8	sft-1 SURF1-like protein
6239	175416	428	5	11	H06I04.1 Uncharacterized protein
6239	175418	378	2	9	nipa-1 NIPA1 (NonImprinted gene in Prader-Willi/Angelman syndrome region 1) homolog
6239	175422	505	2	7	R148.5 PID domain-containing protein
6239	175423	1115	2	13	R148.3 Uncharacterized protein
6239	175428	814	3	16	frm-8 FERM domain (protein4.1-ezrin-radixin-moesin) family
6239	175430	257	2	10	Y53G8AM.8 HTH CENPB-type domain-containing protein
6239	175431	446	2	8	Y53G8AR.8 ATP synthase subunit s, mitochondrial
6239	175433	213	2	9	ral-1 RAL (Ras-related GTPase) homolog
6239	175435	700	2	14	phf-15 PHd Finger family
6239	175436	1334	4	34	gei-1 START domain-containing protein
6239	175438	874	2	24	hecw-1 E3 ubiquitin-protein ligase hecw-1
6239	175439	286	3	8	C56G7.3 ELMO domain-containing protein;ELMO domain-containing protein C56G7.3
6239	175442	85	2	10	clpf-1 Clp1 domain-containing protein;Protein clpf-1
6239	175443	860	2	9	npp-9 Nuclear Pore complex Protein
6239	175446	711	2	20	spe-41 TRP_2 domain-containing protein
6239	175454	124	2	9	M01F1.8 Uncharacterized protein
6239	175457	807	2	14	M01F1.4 Uncharacterized protein
6239	175462	483	2	18	nhr-6 Nuclear hormone receptor family member nhr-6
6239	175463	589	3	20	ptp-1 Tyrosine-protein phosphatase 1
6239	175465	410	2	10	rilp-1 RILP (Rab7-Interacting Lysosomal Protein) homolog
6239	175466	700	2	18	unc-93 Putative potassium channel regulatory protein unc-93
6239	175467	459	2	7	gsr-1 Glutathione reductase, mitochondrial
6239	175468	488	2	14	C46F11.5 Uncharacterized protein
6239	175477	563	2	16	nrde-1 Uncharacterized protein
6239	175486	703	2	23	arcp-1 ANK_REP_REGION domain-containing protein
6239	175490	961	2	14	mtm-3 Myotubularin-related protein 3
6239	175499	608	3	15	brc-1 Breast cancer type 1 susceptibility protein homolog
6239	175500	670	2	8	acs-19 Acetyl-coenzyme A synthetase
6239	175501	353	3	10	rpl-3 60S ribosomal protein L3
6239	175502	930	8	34	tir-1 ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase;NAD(+) hydrolase tir-1
6239	175508	224	2	9	ZK1058.9 Uncharacterized protein
6239	175527	745	19	31	unc-103 Potassium voltage-gated channel unc-103
6239	175528	600	4	17	wht-3 ABC transporter ATP-binding protein/permease wht-3;ABC transporter domain-containing protein
6239	175532	235	4	10	rnf-5 E3 ubiquitin ligase rnf-5;RING finger protein 5;RING-type domain-containing protein
6239	175540	378	2	8	dnj-16 J domain-containing protein
6239	175544	506	2	10	R74.8 Uncharacterized protein
6239	175545	376	2	9	mpk-1 Mitogen-activated protein kinase mpk-1
6239	175551	98	16	24	sup-26 SUPpressor
6239	175554	162	3	12	R10E4.11 C2H2-type domain-containing protein
6239	175558	141	4	19	gly-6 Ricin B-type lectin domain-containing protein;putative N-acetylgalactosaminyltransferase 6
6239	4926919	443	2	10	K03H1.13 Fucokinase domain-containing protein
6239	4926920	107	2	6	W01A8.8 Uncharacterized protein
6239	4926926	68	2	7	C43F9.11 Uncharacterized protein
6239	175578	332	3	16	cku-80 ATP-dependent DNA helicase II subunit 2;Ku_PK_bind domain-containing protein
6239	175581	273	2	7	ceh-43 Homeobox domain-containing protein;Homeobox protein ceh-43
6239	175582	685	2	15	ndg-4 NRF domain-containing protein
6239	175586	160	2	7	cpg-1 Chondroitin proteoglycan 1
6239	175587	457	4	16	atf-7 Transcription factor atf-7
6239	175595	854	5	28	imph-1 IMP Homolog
6239	175596	285	3	14	pan-1 P-granule-associated novel protein 1
6239	175599	690	2	18	sel-5 Serine/threonine-protein kinase sel-5
6239	4926960	1386	3	23	Y37A1B.17 SH3 domain-containing protein
6239	4926961	75	2	5	F56C4.4 Uncharacterized protein
6239	175602	341	3	13	F35G12.5 Uncharacterized protein
6239	175636	838	3	16	tag-325 Rho-GAP domain-containing protein;WW domain-containing protein tag-325
6239	175638	222	3	11	pal-1 Homeobox protein pal-1
6239	175643	549	2	11	ced-4 Cell death protein 4
6239	175644	486	2	9	C35D10.7 Uncharacterized protein
6239	175657	55	2	9	F26F4.9 Glutaredoxin domain-containing protein
6239	4927018	968	7	31	Y37A1A.4 PL48 domain-containing protein
6239	175659	692	3	14	rars-1 Arginyl-tRNA synthetase;putative arginine--tRNA ligase, cytoplasmic
6239	175662	739	3	20	set-2 Histone-lysine N-methyltransferase set-2
6239	175665	633	4	17	eri-9 RNase_Zc3h12a_2 domain-containing protein
6239	175674	1763	2	25	nca-2 putative Channel type/putative Nematode CAlcium channel
6239	175680	818	2	15	larp-1 La-related protein 1
6239	175681	360	2	11	wip-1 WH2 domain-containing protein
6239	175688	805	2	14	C45G9.10 Uncharacterized protein
6239	175691	422	2	9	alh-1 Aldedh domain-containing protein
6239	175697	714	2	35	sax-2 Sensory AXon guidance
6239	175703	678	2	9	gars-1 Diadenosine tetraphosphate synthetase;Glycine--tRNA ligase
6239	175719	314	2	21	prx-10 Putative peroxisomal biogenesis factor 10;Tryptophan--tRNA ligase, mitochondrial
6239	175728	428	2	7	toc-1 similar to Transporter Of divalent Cations
6239	175731	670	5	27	pqe-1 Putative RNA exonuclease pqe-1
6239	175735	597	2	11	thoc-5 THO Complex (transcription factor/nuclear export) subunit
6239	175741	580	2	10	Y32H12A.7 ABC1 domain-containing protein;Uncharacterized protein
6239	175749	418	2	10	skpt-1 F-box domain-containing protein
6239	175753	301	3	12	lon-1 Protein lon-1;SCP domain-containing protein
6239	175757	181	4	13	R02F2.1 CYCLIN domain-containing protein
6239	175761	1075	3	19	dex-1 Dendrite extension defective protein 1
6239	175764	582	2	11	F09F7.5 CRIB domain-containing protein
6239	175765	208	2	7	nmad-1 DNA N6-methyl adenine demethylase
6239	175766	363	2	7	hach-1 3-hydroxyisobutyryl-CoA hydrolase, mitochondrial
6239	175768	90	2	5	mlc-3 EF-hand domain-containing protein;Myosin, essential light chain
6239	175769	195	2	7	F56D2.3 Uncharacterized protein
6239	175771	700	2	8	ddx-15 Pre-mRNA-splicing factor ATP-dependent RNA helicase ddx-15;RNA helicase
6239	175772	471	4	15	ucr-1 Cytochrome b-c1 complex subunit 1, mitochondrial;Peptidase_M16_C domain-containing protein
6239	175774	484	2	5	wdr-37 WD_REPEATS_REGION domain-containing protein
6239	175775	515	2	12	madf-11 MADF domain-containing protein
6239	175778	514	2	9	bas-1 Biogenic Amine Synthesis related
6239	175781	723	5	20	daf-4 Cell surface receptor daf-4;Receptor protein serine/threonine kinase;Serine/threonine-protein kinase receptor
6239	175783	1379	13	28	par-3 Partitioning defective protein 3
6239	175787	247	2	7	pst-2 Adenosine 3'-phospho 5'-phosphosulfate transporter 2
6239	175790	201	2	7	arle-14 ARF7EP_C domain-containing protein
6239	175792	411	2	9	B0336.7 THAP-type domain-containing protein
6239	175794	459	2	10	rgs-5 Regulator of G-protein signaling rgs-5
6239	175795	663	5	26	swp-1 DRY_EERY domain-containing protein;Protein SWAP
6239	175798	314	2	11	hpo-28 Major sperm protein
6239	175800	712	4	14	rbm-26 C3H1-type domain-containing protein;RRM domain-containing protein
6239	175802	742	2	11	wrm-1 Armadillo repeat-containing protein wrm-1
6239	175806	97	2	16	B0244.10 Putative G-protein coupled receptor B0244.10
6239	175809	1019	2	16	rev-3 DNA polymerase
6239	175815	189	2	14	sma-4 Dwarfin sma-4;MH2 domain-containing protein
6239	175817	777	2	10	mdt-15 Mediator of RNA polymerase II transcription subunit 15
6239	175819	429	2	8	cct-6 T-complex protein 1 subunit zeta
6239	175822	470	2	6	dnpp-1 Aspartyl aminopeptidase
6239	175829	57	3	16	hpo-10 Uncharacterized protein
6239	175831	256	3	13	pxl-1 Paxillin homolog 1
6239	175832	192	3	13	dpff-1 Zinc finger protein dpff-1
6239	175836	112	2	9	tdo-2 Tryptophan 2,3-dioxygenase
6239	175842	510	3	9	F25B5.6 Putative folylpolyglutamate synthase
6239	175843	53	5	16	F25B5.3 5'-nucleotidase;Putative cytosolic 5'-nucleotidase 3;Uncharacterized protein
6239	175845	757	2	14	nop-1 Pseudocleavage protein nop-1
6239	175846	915	2	15	dct-6 Protein dct-6
6239	175847	106	4	11	mlp-1 LIM zinc-binding domain-containing protein
6239	175848	573	2	12	frm-2 Moesin/ezrin/radixin homolog 1
6239	175849	881	3	20	T04C9.1 Uncharacterized protein
6239	175852	981	3	12	npp-10 Nuclear pore complex protein Nup98
6239	175853	1175	2	17	cyk-3 Ubiquitin carboxyl-terminal hydrolase cyk-3
6239	175855	1098	2	17	ift-139 Tetratricopeptide repeat protein 21 homolog
6239	175858	494	3	9	attf-4 AT hook-containing protein attf-4
6239	175859	412	2	14	wht-1 ABC transporter ATP-binding protein/permease wht-1
6239	175860	552	3	16	C05D10.4 Uncharacterized protein
6239	175861	450	2	6	nmt-1 Glycylpeptide N-tetradecanoyltransferase;putative glycylpeptide N-tetradecanoyltransferase
6239	175862	981	2	14	kin-18 Serine/threonine-protein kinase SULU
6239	175863	607	18	40	mvk-1 MeValonate Kinase
6239	175864	636	8	19	wht-7 ABC transporter domain-containing protein
6239	175865	295	2	7	Y42G9A.3 Uncharacterized protein
6239	175870	654	3	16	nfm-1 FERM domain-containing protein
6239	175871	760	2	6	efk-1 Eukaryotic elongation factor 2 kinase
6239	175876	563	2	12	C23G10.7 putative tRNA (uracil-O(2)-)-methyltransferase
6239	175877	871	2	9	rpn-2 26S proteasome non-ATPase regulatory subunit 1
6239	175880	352	2	10	C23G10.1 Serine/threonine-protein phosphatase C23G10.1
6239	175881	192	2	8	hot-4 Homolog of Odr-2 (Two)
6239	175889	136	2	10	C18F10.7 Ankyrin_rpt-contain_dom domain-containing protein
6239	175890	233	3	11	hmg-1.2 High mobility group protein 1.2
6239	175892	412	2	8	F47D12.9 WD_REPEATS_REGION domain-containing protein;putative WD repeat-containing protein F47D12.9
6239	175895	316	3	9	let-767 Very-long-chain 3-oxooacyl-coA reductase let-767
6239	175898	861	5	22	akap-1 KH domain-containing protein akap-1;Tudor domain-containing protein
6239	175907	686	3	13	smrc-1 SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1 homolog
6239	175915	484	2	7	mel-32 Serine hydroxymethyltransferase
6239	175918	105	2	8	set-1 Histone-lysine N-methyltransferase set-1;SET domain-containing protein
6239	175923	839	8	17	T26A5.2 Uncharacterized protein
6239	175924	67	2	7	zip-8 bZIP transcription factor 8
6239	175930	926	3	22	C09E7.7 Uncharacterized protein
6239	175931	809	2	20	C09E7.8 RING-type domain-containing protein
6239	175942	531	5	22	pdfr-1 Calcitonin receptor-like protein 1
6239	175943	953	4	26	rbf-1 Rabphilin-1
6239	175950	473	3	14	odr-4 Odorant response abnormal protein 4
6239	175952	1004	3	23	lim-8 LIM domain family
6239	175953	2763	5	28	ten-1 Teneurin-1
6239	175954	422	3	20	zak-1 SAM domain-containing protein
6239	175958	49	2	3	K04C2.3 Uncharacterized protein
6239	175961	354	2	8	T07E3.4 F-box domain-containing protein
6239	175963	86	2	7	pdf-1 PDF (arthropod Pigment Dispersing Factor) homolog
6239	175964	353	2	12	flap-1 FLi1-Associated Protein homolog
6239	175966	115	2	7	inf-1 Eukaryotic initiation factor 4A
6239	175969	370	2	10	coq-2 4-hydroxybenzoate polyprenyltransferase, mitochondrial
6239	175971	2624	5	24	let-711 CCR4-NOT transcription complex subunit let-711
6239	175972	420	2	8	rpn-6.1 putative 26S proteasome regulatory subunit rpn-6.1
6239	175977	441	3	20	F31E3.2 Putative serine/threonine-protein kinase F31E3.2
6239	175980	566	4	16	prk-1 Protein kinase domain-containing protein
6239	175983	1435	2	16	cyk-1 CYtoKinesis defect
6239	175989	510	2	11	fubl-2 FUBp (FUBP) Like
6239	175998	325	2	9	ggtb-1 putative geranylgeranyl transferase type-2 subunit beta
6239	175999	908	2	22	glr-2 Glutamate receptor 2
6239	176000	973	2	15	ogt-1 Protein O-GlcNAc transferase;UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase
6239	176001	188	2	8	nuo-4 NADH dehydrogenase 
6239	176012	65	2	18	exos-9 Exosome complex component RRP45
6239	176016	377	4	12	R151.2 Ribose-phosphate diphosphokinase
6239	176024	454	2	8	pars-1 Prolyl-tRNA synthetase
6239	176027	348	2	7	psd-1 Phosphatidylserine decarboxylase beta chain
6239	176034	100	2	12	cwf-19L2 CWF19-like protein 2 homolog;CwfJ_C_2 domain-containing protein
6239	176035	329	3	16	F56C9.6 Uncharacterized protein
6239	176040	1028	4	14	F56C9.10 Uncharacterized protein
6239	176041	710	2	18	kap-1 Kinesin-Associated Protein
6239	176045	517	3	12	F08F8.9 Uncharacterized protein
6239	176050	937	2	13	mml-1 BHLH domain-containing protein;Protein WBSCR14 homolog
6239	176056	430	2	6	alh-12 Aldedh domain-containing protein
6239	176062	139	2	5	C07H6.9 Uncharacterized protein
6239	176074	629	5	22	cup-5 PKD_channel domain-containing protein
6239	176076	2703	9	36	fbn-1 FiBrilliN homolog
6239	176087	71	2	7	mtx-2 Metaxin-2 homolog
6239	176092	248	2	9	cyk-7 Cytokinesis defective protein 7
6239	176093	222	3	10	egl-5 Homeobox protein egl-5
6239	176095	488	3	13	kcmf-1 zf-Di19 domain-containing protein
6239	176108	1614	5	27	ZK688.5 Ubiquitin-like domain-containing protein
6239	176113	152	2	22	tag-250 Putative protein tag-250
6239	176115	926	2	14	ran-2 Ran GTPase-activating protein 2
6239	176121	683	2	9	aco-2 putative aconitate hydratase, mitochondrial
6239	176122	737	4	32	clp-1 Calpain clp-1
6239	176132	573	3	12	dpf-6 Dipeptidyl peptidase family member 6
6239	176145	1695	2	17	gei-8 Nuclear receptor corepressor 1
6239	176149	1226	2	19	C14B9.8 Phosphorylase b kinase regulatory subunit;putative phosphorylase b kinase regulatory subunit alpha
6239	176155	1205	3	20	unc-36 VWFA domain-containing protein;Voltage-dependent calcium channel unc-36
6239	176157	301	2	8	unc-86 Transcription factor unc-86
6239	176168	667	3	16	mig-10 Abnormal cell migration protein 10
6239	176180	834	2	12	rfp-1 E3 ubiquitin-protein ligase bre-1
6239	3564999	300	2	6	fbxa-94 F-box domain-containing protein
6239	176188	355	2	11	cyy-1 Cyclin-Y
6239	176189	810	2	8	sor-1 Sop-2-related protein 1
6239	13217856	108	2	3	F20E11.18 Uncharacterized protein
6239	176194	302	2	7	ufbp-1 DDRGK domain-containing protein 1
6239	176200	529	2	7	ess-2 Splicing factor ESS-2
6239	176201	1243	6	29	pac-1 GTPase-activating protein pac-1;Rho-GAP domain-containing protein
6239	176202	1027	2	18	trp-1 ANK_REP_REGION domain-containing protein;Transient-receptor-potential-like protein
6239	176203	263	2	8	C02D5.2 GILT-like protein C02D5.2
